Lap,Metric,Task,Value,Unit
All,99th percentile service time,expression,830.8795162226311,ms
All,100th percentile service time,expression,920.9142960025929,ms
All,error rate,expression,0.00,%
All,Min Throughput,painless_static,0.71,ops/s
All,Median Throughput,painless_static,0.72,ops/s
All,Max Throughput,painless_static,0.72,ops/s
All,50th percentile latency,painless_static,182864.68961517676,ms
All,90th percentile latency,painless_static,210967.16731387132,ms
All,99th percentile latency,painless_static,217348.80446335912,ms
All,100th percentile latency,painless_static,217955.79811464995,ms
All,50th percentile service time,painless_static,1361.1479040118866,ms
All,90th percentile service time,painless_static,1510.5197127966676,ms
All,99th percentile service time,painless_static,1657.729115700641,ms
All,100th percentile service time,painless_static,1803.6092490074225,ms
All,error rate,painless_static,0.00,%
All,Min Throughput,painless_dynamic,0.72,ops/s
All,Median Throughput,painless_dynamic,0.73,ops/s
All,Max Throughput,painless_dynamic,0.74,ops/s
All,50th percentile latency,painless_dynamic,174780.33130716358,ms
All,90th percentile latency,painless_dynamic,197866.1843706679,ms
All,99th percentile latency,painless_dynamic,203236.62821755628,ms
All,100th percentile latency,painless_dynamic,203671.3130826538,ms
All,50th percentile service time,painless_dynamic,1246.3498334982432,ms
All,90th percentile service time,painless_dynamic,1345.8960085903527,ms
All,99th percentile service time,painless_dynamic,1459.72581287293,ms
All,100th percentile service time,painless_dynamic,1462.4420620093588,ms
All,error rate,painless_dynamic,0.00,%
All,error rate,large_terms,0.00,%
All,Min Throughput,large_filtered_terms,0.79,ops/s
All,Median Throughput,large_filtered_terms,0.80,ops/s
All,Max Throughput,large_filtered_terms,0.80,ops/s
All,50th percentile latency,large_filtered_terms,190077.5385134766,ms
All,90th percentile latency,large_filtered_terms,219169.56039139768,ms
All,99th percentile latency,large_filtered_terms,226596.80624249624,ms
All,100th percentile latency,large_filtered_terms,227421.8116059783,ms
All,50th percentile service time,large_filtered_terms,1254.9851510120789,ms
All,90th percentile service time,large_filtered_terms,1333.7148726102896,ms
All,99th percentile service time,large_filtered_terms,1408.0961089214545,ms
All,100th percentile service time,large_filtered_terms,1441.1496270040516,ms
All,error rate,large_filtered_terms,0.00,%
All,Min Throughput,large_prohibited_terms,0.84,ops/s
All,Median Throughput,large_prohibited_terms,0.84,ops/s
All,Max Throughput,large_prohibited_terms,0.85,ops/s
All,50th percentile latency,large_prohibited_terms,172144.08302448282,ms
All,90th percentile latency,large_prohibited_terms,199790.83105610625,ms
All,99th percentile latency,large_prohibited_terms,205494.43215824838,ms
All,100th percentile latency,large_prohibited_terms,206160.12610099278,ms
All,50th percentile service time,large_prohibited_terms,1192.197764001321,ms
All,90th percentile service time,large_prohibited_terms,1314.3008336832281,ms
All,99th percentile service time,large_prohibited_terms,1401.3741694009514,ms
All,100th percentile service time,large_prohibited_terms,1414.864938997198,ms
All,error rate,large_prohibited_terms,0.00,%
